BookYear,WeathDate,WeathTime,NestArea,CurrentTemp,MinTemp,MaxTemp,MinWind,AvgWind,MaxWind,WindDirection,CloudCover,CloudThickness,Precipitation,BoatCount,Comment,EntryBy,EntryDate,ModBy,ModDate,WeatherSeq,FieldEntry
1991,1992-01-12,07:35:00,,22,15,29,,1,,N  ,0,,0,,,GAR,10/31/2011,,,1500,
1991,1992-01-13,11:20:00,,20,19,20,,6,,S  ,5,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1501,
1991,1992-01-14,08:20:00,,12,9,20,,3.7,,SE ,3,THICK   ,2,,General Comments:  THICK CLDS                         ,,,,,1502,
1991,1992-01-15,07:45:00,,15,7,26,,2.5,,W  ,0,,0,,General Comments:  SOME HAZE                          ,GAR,10/31/2011,,,1503,
1991,1992-01-16,08:30:00,,16,7,20,,4,,S  ,3,MED     ,,,General Comments:  MED CLDS                           ,,,,,1504,
1991,1992-01-17,07:51:00,,19,13,27,,2.1,,SW ,0,,0,,General Comments:  HAZY                               ,GAR,10/31/2011,,,1505,
1991,1992-01-18,08:05:00,,20,14,27,,2.6,,SW ,7,THIN    ,0,,"General Comments:  THIN CLDS, SOME HAZE               ",GAR,10/31/2011,,,1506,
1991,1992-01-19,08:00:00,,21,12,25,,2.9,,S  ,1,THIN    ,0,,"General Comments:  VERY THIN CLDS, SOME HAZE          ",GAR,10/31/2011,,,1507,
1991,1992-01-20,08:00:00,,16,13,,,0.5,,N  ,8,MEDTHICK,0,,General Comments:  MED-THICK CLOUDS                   ,GAR,10/31/2011,,,1508,
1991,1992-01-21,09:00:00,,30,16,27,,1.3,,SW ,0,,,,,,,,,1509,
1991,1992-01-22,08:00:00,,25,19,31,,1.3,,N  ,2,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1510,
1991,1992-01-23,07:57:00,,25,20,33,,1.3,,W  ,0,,0,,,GAR,10/31/2011,,,1511,
1991,1992-01-24,12:40:00,,28,15,29,,,,,0,,,,,,,,,1512,
1991,1992-01-25,08:56:00,,23,17,29,,2,,S  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1513,
1991,1992-01-26,07:55:00,,23,19,27,,0.5,,W  ,0,,0,,,GAR,10/31/2011,,,1514,
1991,1992-01-27,08:00:00,,26,17,29,,3.1,,S  ,1,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1515,
1991,1992-01-28,08:15:00,,19,18,21,,5.1,,S  ,7,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1516,
1991,1992-01-29,07:45:00,,15,15,20,,1.5,,N  ,8,THICK   ,11,,"General Comments:  STILL SPRINKLING, THICK CLOUDS     ",,,,,1517,
1991,1992-01-30,08:00:00,,18,15,26,,,,,5,MED     ,11,,General Comments:  MED CLOUDS                         ,,,,,1518,
1991,1992-01-31,09:30:00,,20,17,24,,2.8,,S  ,8,MED     ,7.5,,General Comments:  MED CLOUDS                         ,GAR,10/31/2011,GAR,10/31/2011,1519,
1991,1992-02-01,08:25:00,,21,14,30,,2,,S  ,3,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1520,
1991,1992-02-02,11:30:00,,30,,30,,1.2,,E  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1521,
1991,1992-02-03,07:30:00,,19,14,29,,0.7,,SW ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1522,
1991,1992-02-04,07:30:00,,19,16,27,,0.7,,S  ,6,MEDTHICK,0,,"General Comments:  SPRINKLING LAST NT, MED-THICK CLDS ",GAR,10/31/2011,,,1523,
1991,1992-02-05,08:00:00,,19,13,,,1.2,,W  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1524,
1991,1992-02-06,08:34:00,,21,,33,,2.2,,W  ,8,THICK   ,0,,General Comments:  THICK CLOUDS                       ,GAR,10/31/2011,,,1525,
1991,1992-02-07,09:00:00,,19,12,27,,0.8,,W  ,5,MED     ,0,,General Comments:  MED CLOUDS                         ,GAR,10/31/2011,,,1526,
1991,1992-02-08,08:33:00,,18,11,24,,0.5,,N  ,8,THICK   ,0,,"General Comments:  SOME RAIN IN EVENING,THICK CLDS    ",GAR,10/31/2011,,,1527,
1991,1992-02-09,15:16:00,,16,15,,,5,10.2,W  ,1,,0,,General Comments:  VERY WINDY                         ,GAR,10/31/2011,,,1528,
1992,1992-09-09,08:40:00,,11,7,16,,,,W  ,1,THIN    ,,,"General Comments:  LT WIND, VERY DAMP, THIN CLDS      ",,,,,1529,
1992,1992-09-10,08:00:00,,9,6,16,,,,W  ,4,THIN    ,0,,"General Comments:  LT WIND, THIN CLDS                 ",GAR,10/31/2011,,,1530,
1992,1992-09-11,09:00:00,,8,8,9,,3.6,,S  ,8,THICK   ,0,,"General Comments:  THICK CLDS, RAINED ALL DAY         ",GAR,10/31/2011,,,1531,
1992,1992-09-12,09:30:00,,5,5,12,,3.5,,S  ,8,MED     ,0,,"General Comments:  MED CLDS, TRACE OF RAIN            ",GAR,10/31/2011,,,1532,
1992,1992-09-13,09:30:00,,12,1,21,,4,,W  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1533,
1992,1992-09-14,10:30:00,,9,7,9,,6.1,,S  ,4,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1534,
1992,1992-09-15,09:20:00,,9,1,17,,2,,N  ,5,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1535,
1992,1992-09-16,11:00:00,,17,8,21,,1,,N  ,7,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1536,
1992,1992-09-17,06:42:00,,7,7,12,,5.9,,S  ,4,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1537,
1992,1992-09-18,08:12:00,,5,5,13,,,,,1,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1538,
1992,1992-09-19,08:00:00,,11,5,23,,2.6,7.2,W  ,4,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,GAR,10/31/2011,1539,
1992,1992-09-20,08:00:00,,10,5,21,,4.1,8.1,W  ,0,,0,,General Comments:  SPRINKLED A LITTLE                 ,GAR,10/31/2011,,,1540,
1992,1992-09-21,08:20:00,,8,6,17,,4.1,,W  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1541,
1992,1992-09-22,07:55:00,,9,7,17,,3.3,,W  ,0,,0,,General Comments:  GUSTY OVERNIGHT                    ,GAR,10/31/2011,,,1542,
1992,1992-09-23,07:56:00,,5,3,19,,3.5,,SSW,0,,0.5,,General Comments:  TRACE OF RAIN                      ,GAR,10/31/2011,,,1543,
1992,1992-09-24,07:23:00,,2,2,10,,0.7,,SW ,2,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1544,
1992,1992-09-25,07:33:00,,2,,13,,2.2,,SW ,0,,0,,,GAR,10/31/2011,,,1545,
1992,1992-09-26,07:35:00,,7,,12,,,,,0,,4,,General Comments:  VERY DAMP AIR                      ,,,,,1546,
1992,1992-09-27,07:35:00,,6,1,22,,,,,1,THIN    ,0,,"General Comments:  THIN,HIGH CLDS, SPRINKLE OVERNIGHT ",GAR,10/31/2011,,,1547,
1992,1992-09-28,07:35:00,,12,6,24,,3.4,,SW ,2,THIN    ,0,,"General Comments:  VERY THIN CLDS, GUSTY              ",GAR,10/31/2011,,,1548,
1992,1992-09-29,08:00:00,,13,7,21,,0.9,,S  ,8,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1549,
1992,1992-09-30,07:05:00,,6,6,23,,,,,0,,0,,"General Comments:  CLEAR, NICE                        ",GAR,10/31/2011,,,1550,
1992,1992-10-01,09:28:00,,13,6,19,,0.7,,S  ,8,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1551,
1992,1992-10-02,07:50:00,,12,6,20,,5.5,13.6,S  ,0,,0,,General Comments:  VERY FEW CLDS                      ,GAR,10/31/2011,,,1552,
1992,1992-10-03,08:36:00,,14,,22,,0.2,,N  ,2,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1553,
1992,1992-10-04,08:24:00,,11,8,21,,,,,6,THIN    ,0,,"General Comments:  THIN CLDS, W/STRONG WIND/DUST LATER",GAR,10/31/2011,,,1554,
1992,1992-10-05,07:42:00,,11,4,13,,8,16.8,SW ,3,MED     ,0,,"General Comments:  MED CLDS,CLD BURST,COLD/WINDY      ",GAR,10/31/2011,,,1555,
1992,1992-10-06,07:35:00,,11,1,12,,3.3,5.6,W  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1556,
1992,1992-10-07,07:42:00,,15,-1,17,,1.6,,S  ,0,,0,,,GAR,10/31/2011,,,1557,
1992,1992-10-08,07:49:00,,13,,18,,6,,N  ,6,,0,,,GAR,10/31/2011,,,1558,
1992,1992-10-09,07:45:00,,8,4,21,,0.2,,W  ,8,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1559,
1992,1992-10-10,07:42:00,,10,9,23,,5,,W  ,6,,0,,,GAR,10/31/2011,,,1560,
1992,1992-10-11,10:00:00,,16,6,21,,,,W  ,0,,0,,,GAR,10/31/2011,,,1561,
1992,1992-10-12,09:00:00,,14,5,20,,7.5,10.4,SSW,1,THIN    ,0,,"General Comments:  THIN CLDS, WINDY                   ",GAR,10/31/2011,,,1562,
1992,1992-10-13,08:00:00,,17,11,22,,7,,W  ,7,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1563,
1992,1992-10-14,07:55:00,,9,9,25,,,,,8,THICK   ,0,,"General Comments:  THICK CLDS, TRACE OF RAIN          ",GAR,10/31/2011,,,1564,
1992,1992-10-15,07:50:00,,10,8,23,,0.4,,SW ,8,THICK   ,0,,"General Comments:  THICK CLDS, VERY WINDY NIGHT       ",GAR,10/31/2011,,,1565,
1992,1992-10-16,07:00:00,,10,7,19,,,,W  ,0,,0,,,GAR,10/31/2011,,,1566,
1992,1992-10-17,09:30:00,,12,5,18,,1,,N  ,0,,0,,,GAR,10/31/2011,,,1567,
1992,1992-10-18,09:15:00,,13,10,20,,2.5,,N  ,8,MED     ,0,,"General Comments:  MED CLDS,TRC OF RAIN OVERNIGHT     ",GAR,10/31/2011,,,1568,
1992,1992-10-19,08:00:00,,12,7,19,,0.4,,W  ,0,,0,,,GAR,10/31/2011,,,1569,
1992,1992-10-20,07:40:00,,12,5,28,,4.3,,W  ,0,,0,,,GAR,10/31/2011,,,1570,
1992,1992-10-21,09:25:00,,20,11,31,,,,W  ,8,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1571,
1992,1992-10-22,07:00:00,,16,12,28,,2,,W  ,0,,0,,,GAR,10/31/2011,,,1572,
1992,1992-10-23,07:15:00,,15,12,26,,0.8,,W  ,6,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1573,
1992,1992-10-24,07:44:00,,18,10,24,,0.6,,N  ,3,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1574,
1992,1992-10-25,07:55:00,,14,11,22,,4.6,,SW ,8,THICK   ,0,,"General Comments:  THICK CLDS,TRACE OF RAIN NOW       ",GAR,10/31/2011,,,1575,
1992,1992-10-26,08:00:00,,12,5,27,,2.1,,N  ,6,THICK   ,0,,"General Comments:  THICK CLDS,STRG WIND ALL DAY       ",GAR,10/31/2011,,,1576,
1992,1992-10-27,08:12:00,,11,5,16,,6,11.4,W  ,0,,0,,General Comments:  WINDY ALL NIGHT                    ,GAR,10/31/2011,,,1577,
1992,1992-10-28,08:56:00,,11,5,17,,6.6,,W  ,6,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1578,
1992,1992-10-29,08:14:00,,7,4,12,,7.1,,S  ,2,MED     ,2,,"General Comments:  MED CLDS, CONSTANT STRG WIND       ",,,,,1579,
1992,1992-10-30,08:00:00,,14,4,15,,0.3,,W  ,4,,0,,,GAR,10/31/2011,,,1580,
1992,1992-10-31,07:58:00,,11,6,14,,6.9,,W  ,6,,0,,,GAR,10/31/2011,,,1581,
1992,1992-11-01,07:00:00,,17,6,19,,6.3,,SW ,7,,0,,,GAR,10/31/2011,,,1582,
1992,1992-11-02,07:05:00,,15,8,20,,4.1,,SSW,4,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1583,
1992,1992-11-03,06:30:00,,7,4,18,,6.3,,SSW,4,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1584,
1992,1992-11-04,06:35:00,,17,1,18,,1.2,,W  ,6,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1585,
1992,1992-11-05,07:45:00,,20,,22,,,,,0,,0,,,GAR,10/31/2011,,,1586,
1992,1992-11-06,08:00:00,,19,10,23,,2.9,,NW ,0,,0,,,GAR,10/31/2011,,,1587,
1992,1992-11-07,07:00:00,,19,10,30,,2.2,,S  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1588,
1992,1992-11-08,07:50:00,,19,12,20,,1,,SW ,4,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1589,
1992,1992-11-09,08:00:00,,10,8,16,,1.3,,E  ,8,THICK   ,0,,"General Comments:  THICK CLDS,TRC OF RAIN OVERNIGHT   ",GAR,10/31/2011,,,1590,
1992,1992-11-10,08:00:00,,9,9,12,,5,,NE ,8,THICK   ,5,,General Comments:  THICK CLDS                         ,,,,,1591,
1992,1992-11-11,09:07:00,,12,9,18,,1.4,,N  ,8,THICK   ,2,,General Comments:  THICK CLDS                         ,,,,,1592,
1992,1992-11-12,07:12:00,,11,9,15,,0.1,,NE ,8,THICK   ,2,,General Comments:  THICK CLDS                         ,,,,,1593,
1992,1992-11-13,08:00:00,,10,10,19,,0.4,,S  ,8,THICK   ,7,,"General Comments:  THICK CLDS, MISTY NOW              Comments on yesterday:  HARD RAIN,LIGHTNING,THUNDER OVERNIGHT & MISTY YESTERDAY     ",,,,,1594,
1992,1992-11-14,08:00:00,,16,10,26,6.9,3,,W  ,3,MED     ,15,,"General Comments:  MED CLDS,12MM RAIN OVER 1.5 HRS    ",,,,,1595,
1992,1992-11-15,08:00:00,,14,10,19,,2.8,7.4,SW ,0,,0,,,GAR,10/31/2011,,,1596,
1992,1992-11-16,08:00:00,,11,3,18,,,,,8,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1597,
1992,1992-11-17,08:00:00,,13,10,21,,1.1,,N  ,6,MEDTHIN ,0,,General Comments:  THIN-MED CLDS                      ,GAR,10/31/2011,,,1598,
1992,1992-11-18,08:00:00,,19,13,24,,2.5,,SSW,7,MEDTHICK,0,,General Comments:  MED-THICK CLDS                     ,GAR,10/31/2011,,,1599,
1992,1992-11-19,07:39:00,,22,8,23,,0.6,,NE ,0,,0,,,GAR,10/31/2011,,,1600,
1992,1992-11-20,08:18:00,,11,10,12,,1.2,,W  ,8,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1601,
1992,1992-11-21,07:33:00,,12,6,22,,2.8,,SSW,0,,0,,,GAR,10/31/2011,,,1602,
1992,1992-11-22,07:50:00,,22,5,22,,1.2,,N  ,0,,0,,,GAR,10/31/2011,,,1603,
1992,1992-11-23,08:22:00,,19,11,24,,2.5,,NNW,2,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1604,
1992,1992-11-24,08:00:00,,12,11,14,,5.8,9.8,SE ,5,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1605,
1992,1992-11-25,08:00:00,,11,9,19,,0.4,,E  ,8,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1606,
1992,1992-11-26,07:05:00,,12,11,20,,1.4,,N  ,8,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1607,
1992,1992-11-27,08:00:00,,13,12,29,,1.2,,N  ,8,THICK   ,1,,General Comments:  THICK CLDS                         ,,,,,1608,
1992,1992-11-28,08:00:00,,24,12,32,,4.3,,W  ,4,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1609,
1992,1992-11-29,08:00:00,,15,14,25,,,,,8,THICK   ,0,,"General Comments:  THICK CLDS, SPITTING RAIN NOW      ",GAR,10/31/2011,,,1610,
1992,1992-11-30,08:00:00,,18,12,23,,4.4,8.8,SSW,2,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1611,
1992,1992-12-01,07:32:00,,23,7,23,,0.7,,SW ,0,,0,,,GAR,10/31/2011,,,1612,
1992,1992-12-02,07:40:00,,13,11,23,,1,,N  ,8,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1613,
1992,1992-12-03,08:05:00,,16,12,20,,2.8,,SSW,3,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1614,
1992,1992-12-04,08:00:00,,19,4,23,,0.8,,NE ,5,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1615,
1992,1992-12-05,08:10:00,,17,11,31,,1.2,,NNW,6,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1616,
1992,1992-12-06,08:00:00,,21,8,25,,1.6,,S  ,4,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1617,
1992,1992-12-07,08:00:00,,25,9,31,,3.9,,SW ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1618,
1992,1992-12-08,08:00:00,,20,11,29,,2.7,,S  ,3,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1619,
1992,1992-12-09,08:00:00,,26,11,,,1,,NW ,0,,0,,,GAR,10/31/2011,,,1620,
1992,1992-12-11,08:05:00,,14,,23,,1.6,,N  ,8,THICK   ,0,,"General Comments:  THICK CLDS, A FEW RAINDROPS        Comments on yesterday:  FORGOT TO RECORD YEST. WEATH.-NICE DAY W/SOME CLDS          ",GAR,10/31/2011,,,1621,
1992,1992-12-12,08:00:00,,19,13,30,,1.3,,NW ,2,THIN    ,1,,General Comments:  THIN CLDS                          ,,,,,1622,
1992,1992-12-13,08:00:00,,18,15,29,,3.9,,N  ,2,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1623,
1992,1992-12-14,08:10:00,,23,13,34,,5.5,,W  ,0,,0,,,GAR,10/31/2011,,,1624,
1992,1992-12-15,08:15:00,,29,10,30,,0.1,,NNW,0,,0,,,GAR,10/31/2011,,,1625,
1992,1992-12-16,08:00:00,,24,13,,,3,,SW ,1,THIN    ,0,,"General Comments:  THIN CLDS, RAINED A BIT            ",GAR,10/31/2011,,,1626,
1992,1992-12-17,21:30:00,,21,12,29,,3,,W  ,0,,0,,,GAR,10/31/2011,,,1627,
1992,1992-12-18,08:30:00,,16,14,33,,7.9,,NNW,8,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1628,
1992,1992-12-19,08:00:00,,17,16,26,,4.6,,NNW,8,MED     ,0,,"General Comments:  MED CLDS, VERY WINDY               ",GAR,10/31/2011,,,1629,
1992,1992-12-20,08:30:00,,14,10,32,,7.8,,W  ,6,MED     ,0,,General Comments:  MED CLDS                           Comments on yesterday:  RAINED OFF AND ON                                           ,GAR,10/31/2011,,,1630,
1992,1992-12-21,08:05:00,,27,10,33,,5.2,,NNE,2,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1631,
1992,1992-12-22,07:40:00,,32,11,34,,5.6,,NNE,4,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1632,
1992,1992-12-23,08:05:00,,22,12,33,,9.4,,NNW,2,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1633,
1992,1992-12-24,08:00:00,,30,10,33,,3.8,,NNE,1,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1634,
1992,1992-12-25,09:10:00,,24,10,29,,3.5,,N  ,1,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1635,
1992,1992-12-26,08:20:00,,26,13,40,,1,,N  ,0,,3,,,,,,,1636,
1992,1992-12-27,08:00:00,,20,12,,,5,,NW ,6,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1637,
1992,1992-12-28,08:45:00,,19,12,20,,2.2,,NW ,6,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1638,
1992,1992-12-29,07:54:00,,19,18,25,,3.3,,NNW,0,,0,,,GAR,10/31/2011,,,1639,
1992,1992-12-30,08:04:00,,15,10,20,,3,,SW ,1,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1640,
1992,1992-12-31,08:00:00,,20,11,21,,7.2,,NNW,0,,0,,,GAR,10/31/2011,,,1641,
1992,1993-01-01,08:00:00,,13,13,28,,2.6,,N  ,6,MED     ,2,,General Comments:  MED CLDS                           ,,,,,1642,
1992,1993-01-02,07:55:00,,27,10,32,,7.8,,N  ,0,,0,,,GAR,10/31/2011,,,1643,
1992,1993-01-03,07:00:00,,22,14,30,,1.6,,ENE,2,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1644,
1992,1993-01-04,07:50:00,,22,10,26,,4.3,13.9,W  ,7,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1645,
1992,1993-01-05,08:00:00,,25,10,26,,11.4,,WNW,1,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1646,
1992,1993-01-06,08:41:00,,20,6,25,,13.8,16.1,WNW,5,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1647,
1992,1993-01-07,08:53:00,,19,12,23,,6.9,,W  ,2,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1648,
1992,1993-01-08,08:20:00,,21,12,22,,3.5,,S  ,3,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1649,
1992,1993-01-09,08:30:00,,17,7,20,,2.1,,S  ,8,THIN    ,1,,General Comments:  THIN CLDS                          ,,,,,1650,
1992,1993-01-10,08:00:00,,15,13,34,,0.7,,N  ,7,MED     ,3,,General Comments:  MED CLDS                           ,,,,,1651,
1992,1993-01-11,08:10:00,,23,16,23,,10,14,W  ,0,,0,,,GAR,10/31/2011,,,1652,
1992,1993-01-12,08:02:00,,30,12,31,,2.7,,W  ,0,,0,,,GAR,10/31/2011,,,1653,
1992,1993-01-13,08:10:00,,22,10,30,,4.4,,W  ,7,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1654,
1992,1993-01-14,09:10:00,,25,15,28,,2.4,,W  ,0,,0,,,GAR,10/31/2011,,,1655,
1992,1993-01-15,08:17:00,,23,13,25,,1.4,,W  ,0,,0,,,GAR,10/31/2011,,,1656,
1992,1993-01-16,08:00:00,,25,8,29,,1.8,,NNW,0,,0,,,GAR,10/31/2011,,,1657,
1992,1993-01-17,08:01:00,,18,12,20,,1.7,,W  ,0,,0,,,GAR,10/31/2011,,,1658,
1992,1993-01-18,08:04:00,,15,9,20,,1.7,,NNW,2,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1659,
1992,1993-01-19,08:01:00,,14,12,24,,3.1,,W  ,0,,0,,,GAR,10/31/2011,,,1660,
1992,1993-01-20,08:00:00,,15,14,35,,0.4,,N  ,8,THICK   ,1,,General Comments:  THICK CLDS                         ,,,,,1661,
1992,1993-01-21,08:00:00,,19,15,30,,4.9,,NW ,8,THICK   ,0,,"General Comments:  THICK CLDS, RAINDROPS IN AFTERNOON ",GAR,10/31/2011,,,1662,
1992,1993-01-22,07:10:00,,16,15,30,,0.3,,W  ,8,THICK   ,0,,General Comments:  THICK CLDS                         ,GAR,10/31/2011,,,1663,
1992,1993-01-23,08:10:00,,21,13,27,,5,,W  ,0,,0,,,GAR,10/31/2011,,,1664,
1992,1993-01-24,08:20:00,,23,12,30,,3,,W  ,0,,0,,,GAR,10/31/2011,,,1665,
1992,1993-01-25,08:00:00,,14,11,32,,,,,8,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1666,
1992,1993-01-26,08:00:00,,21,14,32,,8.6,,W  ,8,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1667,
1992,1993-01-27,08:00:00,,16,13,30,,0.5,,NW ,8,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1668,
1992,1993-01-28,08:20:00,,22,14,28,,4,,W  ,1,THIN    ,0,,General Comments:  THIN CLDS                          ,GAR,10/31/2011,,,1669,
1992,1993-01-29,08:00:00,,23,8,30,,,,,0,,0,,,GAR,10/31/2011,,,1670,
1992,1993-01-30,08:01:00,,23,11,34,,1.6,6.9,E  ,0,,0,,"General Comments:  WIND STORM LT AFTERNOON,RAINDROPS  ",GAR,10/31/2011,,,1671,
1992,1993-01-31,08:00:00,,20,14,29,,4,,W  ,0,,0,,General Comments:  WIND STORM IN EARLY AM             ,GAR,10/31/2011,,,1672,
1992,1993-02-01,08:00:00,,27,15,35,,1,,N  ,0,,0,,,GAR,10/31/2011,,,1673,
1992,1993-02-02,08:15:00,,30,18,38,,3.2,,W  ,0,,0,,,GAR,10/31/2011,,,1674,
1992,1993-02-03,08:30:00,,33,16,36,,2.3,,W  ,4,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1675,
1992,1993-02-04,08:05:00,,28,17,32,,2.6,,W  ,4,THIN    ,0,,General Comments:  VERY THIN CLDS                     ,GAR,10/31/2011,,,1676,
1992,1993-02-05,08:50:00,,13,12,20,,4,,W  ,7,THICK   ,8,,"General Comments:  THICK CLDS, RAINED DURING NIGHT    ",,,,,1677,
1992,1993-02-06,09:10:00,,18,9,22,,2.7,,W  ,3,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1678,
1992,1993-02-07,09:00:00,,14,6,22,,1.6,,W  ,0,,0,,,GAR,10/31/2011,,,1679,
1992,1993-02-08,08:00:00,,22,13,27,,1.5,,W  ,0,,0,,,GAR,10/31/2011,,,1680,
1992,1993-02-09,06:55:00,,22,13,,,0.7,,S  ,6,MED     ,0,,General Comments:  MED CLDS                           ,GAR,10/31/2011,,,1681,
1992,1993-02-10,08:00:00,,19,10,29,,,,,0,,,,,,,,,1682,
1992,1993-02-11,09:00:00,,29,11,,,2,,W  ,0,,,,,,,,,1683,
1992,1993-02-15,08:30:00,,27,,39,,8,,W  ,1,THIN    ,,,,,,,,1684,
1992,1993-02-16,08:30:00,,24,12,27,,4.7,,W  ,0,,,,"General Comments:  PROBLEM WITH TMAX, WAS AT LEAST 35 ",,,,,1685,
1992,1993-02-17,08:50:00,,24,14,35,,0.3,,W  ,0,,,,,,,,,1686,
1992,1993-02-18,07:35:00,,19,18,21,,4,,WSW,3,THIN    ,,,,,,,,1687,
1992,1993-02-19,08:55:00,,11,8,15,,0.5,,W  ,8,THICK   ,4,,,,,,,1688,
1992,1993-02-20,08:30:00,,13,5,22,,5,,W  ,0,,,,General Comments:  WINTER IS COMING!                  ,,,,,1689,
